rank,word,freq,normalised_per_10000_words
18160,hoop,1,0
18160,hoopnationa,1,0
18160,hoori,1,0
18160,hootoke,1,0
18160,hoots,1,0
18160,hoou,1,0
18160,hopefuly,1,0
18160,hopeless,1,0
18160,hopes,1,0
18160,hopihana,1,0
18160,hopikina,1,0
18160,hopua,1,0
18160,hopukiore,1,0
18160,hoputaka,1,0
18160,horan,1,0
18160,horanga,1,0
18160,horanuiatau,1,0
18160,horanuku,1,0
18160,horapahia,1,0
18160,horea,1,0
18160,horite,1,0
18160,horizon,1,0
18160,hormones,1,0
18160,horne,1,0
18160,hornpipe,1,0
18160,horns,1,0
18160,horny,1,0
18160,horoeka,1,0
18160,horoera,1,0
18160,horohiaaaaaa,1,0
18160,horohoroinga,1,0
18160,horoitia,1,0
18160,horomana,1,0
18160,horonuku,1,0
18160,horopito,1,0
18160,hororangi,1,0
18160,hororei,1,0
18160,horowākia,1,0
18160,horrible,1,0
18160,horrific,1,0
18160,horseman,1,0
18160,horses,1,0
18160,horsetrekkers,1,0
18160,horuhoru,1,0
18160,horwhenua,1,0
18160,hos,1,0
18160,hosea,1,0
18160,hospitals,1,0
18160,hospo,1,0
18160,host,1,0
18160,hosted,1,0
18160,hot-tanga,1,0
18160,hota,1,0
18160,hotere-,1,0
18160,hotere-barnes,1,0
18160,hotereni,1,0
18160,hotohoto,1,0
18160,hotoka,1,0
18160,hotomia,1,0
18160,hotumanawa,1,0
18160,hotumauea,1,0
18160,hotuthotu,1,0
18160,hotwater,1,0
18160,hou-pere,1,0
18160,hou4,1,0
18160,houhanga,1,0
18160,houhere,1,0
18160,houhouhia,1,0
18160,houkamau,1,0
18160,houltham,1,0
18160,houpere,1,0
18160,houra,1,0
18160,houses,1,0
18160,houtupu,1,0
18160,howe,1,0
18160,howick,1,0
18160,howmumdecolonisedthescreen,1,0
18160,howracky,1,0
18160,howre,1,0
18160,hpc,1,0
18160,hpm,1,0
18160,hps,1,0
18160,hr,1,0
18160,hrh,1,0
18160,hrs,1,0
18160,ht,1,0
18160,htia,1,0
18160,htwkehi,1,0
18160,hu-a-tau,1,0
18160,huaanga,1,0
18160,huainai,1,0
18160,huakau,1,0
18160,huakirangi,1,0
18160,huakita,1,0
18160,huakl,1,0
18160,huamanu,1,0
18160,huamoni,1,0
18160,huangia,1,0
18160,huaranga,1,0
18160,huari,1,0
18160,huatakina,1,0
18160,huatas,1,0
18160,huatea,1,0
18160,huatia,1,0
18160,huatipu,1,0
18160,huauri,1,0
18160,huawaere,1,0
18160,hubga,1,0
18160,hudson,1,0
18160,huetu,1,0
18160,huhere,1,0
18160,huhunu,1,0
18160,huhure,1,0
18160,hui-a-motu,1,0
18160,hui-a-rua,1,0
18160,hui-tanguru,1,0
18160,hui-te-rangiora,1,0
18160,hui-ā-hapū,1,0
18160,hui-ā-rohe,1,0
18160,hui-ā-rori,1,0
18160,hui-ā-ākonga,1,0
18160,huihui-o-matariki,1,0
18160,huihuinga-ā-pāpori,1,0
18160,huihunga,1,0
18160,huikai,1,0
18160,huirau,1,0
18160,huirtau,1,0
18160,huitangaru,1,0
18160,huitau,1,0
18160,huiterangi,1,0
18160,huitoru,1,0
18160,hukapa,1,0
18160,hukatere,1,0
18160,hukawaitara,1,0
18160,hukehuke,1,0
18160,huku,1,0
18160,hukāpunga,1,0
18160,hulme,1,0
18160,humana,1,0
18160,humble,1,0
18160,humbling,1,0
18160,humbug,1,0
18160,humid,1,0
18160,hummusi,1,0
18160,humpback,1,0
18160,humārie,1,0
18160,hun,1,0
18160,hunaara,1,0
18160,hunaona,1,0
18160,hundreds,1,0
18160,hungaaaaaa,1,0
18160,hunger,1,0
18160,huntaway,1,0
18160,hunts,1,0
18160,hunu,1,0
18160,hunua,1,0
18160,hunuhunu,1,0
18160,hupamana,1,0
18160,hupehupe,1,0
18160,hupeke,1,0
18160,hupu,1,0
18160,hupē,1,0
18160,huraaaaa,1,0
18160,hurahia,1,0
18160,hureitanga,1,0
18160,huricanes,1,0
18160,hurihurh,1,0
18160,hurihurihia,1,0
18160,hurinoa,1,0
18160,hurirahitia,1,0
18160,hurirapa,1,0
18160,hurirauna,1,0
18160,huritao,1,0
18160,huritia,1,0
18160,huriwhakamuri,1,0
18160,huro,1,0
18160,hurooo,1,0
18160,hurooooo,1,0
18160,hurorirori,1,0
18160,hurry,1,0
18160,huruiki,1,0
18160,hurumutu,1,0
18160,hurunga,1,0
18160,hurungutu,1,0
18160,hurunui-o-rangi,1,0
18160,hurunuiorangi,1,0
18160,hurutea,1,0
18160,huruwhenua,1,0
18160,husband,1,0
18160,huta,1,0
18160,hutchinson,1,0
18160,hutly,1,0
18160,hutupōro,1,0
18160,huu,1,0
18160,huumaarie,1,0
18160,huumarie,1,0
18160,huuneinei,1,0
18160,huureeei,1,0
18160,huurreeii,1,0
18160,huutu,1,0
18160,huuur,1,0
18160,huuuu,1,0
18160,huuuuuka,1,0
18160,huxley,1,0
18160,hwc,1,0
18160,hwru,1,0
18160,hws,1,0
18160,hydrate,1,0
18160,hydrogen,1,0
18160,hyperbole,1,0
18160,hyphen,1,0
18160,hypocrite,1,0
18160,hyre,1,0
18160,hāawi,1,0
18160,hāereeretanga,1,0
18160,hāerehia,1,0
18160,hāerere,1,0
18160,hāeretia,1,0
18160,hākariri,1,0
18160,hākaroa,1,0
18160,hākiki,1,0
18160,hākimakina,1,0
18160,hākina,1,0
18160,hākinarua,1,0
18160,hākiri,1,0
18160,hākoritanga,1,0
18160,hākuai,1,0
18160,hākuiao,1,0
18160,hākuwai,1,0
18160,hālau,1,0
18160,hāmau,1,0
18160,hāmene-tia,1,0
18160,hāmārara,1,0
18160,hānana,1,0
18160,hānara,1,0
18160,hānau,1,0
18160,hāneaneatanga,1,0
18160,hāoa,1,0
18160,hāona,1,0
18160,hāpai-ō,1,0
18160,hāpaia,1,0
18160,hāpaingia,1,0
18160,hāpaira,1,0
18160,hāpaki,1,0
18160,hāparapara,1,0
18160,hāpete,1,0
18160,hāpi,1,0
18160,hāpiapia,1,0
18160,hāpiripiri,1,0
18160,hāpuku,1,0
18160,hāpuripiri,1,0
18160,hārami,1,0
18160,hārenga,1,0
18160,hārerei,1,0
18160,hāreruia,1,0
18160,hārikēhi,1,0
18160,hātakehe,1,0
18160,hātakihi,1,0
18160,hātakēkehi,1,0
18160,hāteatea,1,0
18160,hātepe-algorithm,1,0
18160,hāteretere,1,0
18160,hātini,1,0
18160,hāto,1,0
18160,hāua,1,0
18160,hāumi,1,0
18160,hāupaupa,1,0
18160,hāupaupatia,1,0
18160,hāuratea,1,0
18160,hāwea,1,0
18160,hāwera,1,0
18160,hāwhepāwhe,1,0
18160,hāwiniwini,1,0
18160,hēhani,1,0
18160,hēkī,1,0
18160,hēmara,1,0
18160,hēnā,1,0
18160,hēramana,1,0
18160,hērangi,1,0
18160,hērora,1,0
18160,hēteri,1,0
18160,hīako,1,0
18160,hīaraurau,1,0
18160,hīhiki,1,0
18160,hīhiko,1,0
18160,hīhiri,1,0
18160,hīika,1,0
18160,hīkoi-tahi,1,0
18160,hīkoihia,1,0
18160,hīkoiranga,1,0
18160,hīkā,1,0
18160,hīmoemoe,1,0
18160,hīnawa,1,0
18160,hīnga,1,0
18160,hīoi,1,0
18160,hīperu,1,0
18160,hīpi,1,0
18160,hīria,1,0
18160,hīroki,1,0
18160,hīrorirori,1,0
18160,hīrtori,1,0
18160,hīta,1,0
18160,hītara,1,0
18160,hīteki,1,0
18160,hītia,1,0
18160,hōa,1,0
18160,hōaka,1,0
18160,hōani,1,0
18160,hōatu,1,0
18160,hōhouno,1,0
18160,hōkai,1,0
18160,hōkakatanga,1,0
18160,hōkī,1,0
18160,hōmaitia,1,0
18160,hōmirimiro,1,0
18160,hōngi,1,0
18160,hōngoingoi,1,0
18160,hōngore,1,0
18160,hōnonga,1,0
18160,hōpa,1,0
18160,hōpipera,1,0
18160,hōpiti,1,0
18160,hōpu,1,0
18160,hōpuapua,1,0
18160,hōroa,1,0
18160,hōtera,1,0
18160,hōtiti,1,0
18160,hōtoa,1,0
18160,hōtuhi,1,0
18160,hūhana,1,0
18160,hūhi,1,0
18160,hūhē,1,0
18160,hūiki,1,0
18160,hūkari,1,0
18160,hūkeri,1,0
18160,hūkokikoki,1,0
18160,hūkore,1,0
18160,hūngoi,1,0
18160,hūnukutanga,1,0
18160,hūpa,1,0
18160,hūpaika,1,0
18160,hūpe,1,0
18160,hūpeke,1,0
18160,hūrai,1,0
18160,hūrau,1,0
18160,hūtawa,1,0
18160,hūtoitoi,1,0
18160,hūtupeke,1,0
18160,hūuu,1,0
18160,i-pa,1,0
18160,i-papakupu,1,0
18160,i-rauemi,1,0
18160,i-whounu,1,0
18160,i-ātea,1,0
18160,iahaha,1,0
18160,iai,1,0
18160,iaianeina,1,0
18160,iain,1,0
18160,iainei,1,0
18160,iakoe,1,0
18160,iakona,1,0
18160,iaku,1,0
18160,ianei,1,0
18160,iau,1,0
18160,ibis,1,0
18160,ibook,1,0
18160,iced,1,0
18160,icing,1,0
18160,icldc4,1,0
18160,icon,1,0
18160,iconic,1,0
18160,ida,1,0
18160,ideaology,1,0
18160,identify,1,0
18160,identifying,1,0
18160,ideos,1,0
18160,idiom,1,0
18160,idioms,1,0
18160,idle,1,0
18160,idol,1,0
18160,idols,1,0
18160,ieee,1,0
18160,ieeeeekoko,1,0
18160,iekoko,1,0
18160,iffy,1,0
18160,iframe,1,0
18160,iggo,1,0
18160,ignorant,1,0
18160,ihaka-haka,1,0
18160,iharaera,1,0
18160,iharaia,1,0
18160,iheart,1,0
18160,ihihi,1,0
18160,ihipa,1,0
18160,ihirangaranga,1,0
18160,ihohonouring,1,0
18160,ihoiho,1,0
18160,ihoihotanga,1,0
18160,ihonga,1,0
18160,ihopūmanawa,1,0
18160,ihotia,1,0
18160,ihu-escape,1,0
18160,ihumaatao,1,0
18160,ihumātinder,1,0
18160,ihumātou,1,0
18160,ihuoneone,1,0
18160,ihutai,1,0
18160,ihuwaka,1,0
18160,iikahao,1,0
18160,iikapu,1,0
18160,iingoa,1,0
18160,iirangatahi,1,0
18160,iirc,1,0
18160,iirua,1,0
18160,ika-a-maui,1,0
18160,ika-a-whiro,1,0
18160,ikano,1,0
18160,ikanui,1,0
18160,ikaroa-rawhiti,1,0
18160,ikawhenua,1,0
18160,ikea,1,0
18160,iki,1,0
18160,ikimoke,1,0
18160,ikoma,1,0
18160,ikore,1,0
18160,ikura,1,0
18160,ikuraroro,1,0
18160,iliad,1,0
18160,ilicon,1,0
18160,illusionist,1,0
18160,illustrations,1,0
18160,ilminister,1,0
18160,iloa,1,0
18160,iluka,1,0
18160,ime,1,0
18160,imeira,1,0
18160,imenemene,1,0
18160,imipōtene,1,0
18160,immense,1,0
18160,immortal,1,0
18160,imperative,1,0
18160,imperfection,1,0
18160,implants,1,0
18160,impresionante,1,0
18160,imprint,1,0
18160,impromptu,1,0
18160,improve,1,0
18160,improved,1,0
18160,improves,1,0
18160,imua,1,0
18160,in-no-shima,1,0
18160,inaanei,1,0
18160,inaatata,1,0
18160,inaianeiiii,1,0
18160,inaienei,1,0
18160,inaki,1,0
18160,inakitanga,1,0
18160,inanahinei,1,0
18160,inanainei,1,0
18160,inaniihia,1,0
18160,inara,1,0
18160,inatahi,1,0
18160,inatata,1,0
18160,inbound,1,0
18160,inconsequential,1,0
18160,increased,1,0
18160,incredibly,1,0
18160,india,1,0
18160,indian,1,0
18160,indicator,1,0
18160,indicators,1,0
18160,indie,1,0
18160,indigo,1,0
18160,individual,1,0
18160,indoa,1,0
18160,indonesian,1,0
18160,induction,1,0
18160,inei,1,0
18160,ineine,1,0
18160,inequality,1,0
18160,inez,1,0
18160,infatuated,1,0
18160,infertile,1,0
18160,infinity,1,0
18160,influence,1,0
18160,influencer,1,0
18160,influential,1,0
18160,infodemic,1,0
18160,infographic,1,0
18160,infopages,1,0
18160,infrastructure,1,0
18160,ingahi,1,0
18160,ingarari,1,0
18160,ingoa#tekupu,1,0
18160,ingoao,1,0
18160,ingoawhānau,1,0
18160,ingoingo,1,0
18160,ingowa,1,0
18160,ingram,1,0
18160,ingākakīwhero,1,0
18160,ingārangi,1,0
18160,initonīhia,1,0
18160,injury,1,0
18160,inlet,1,0
18160,innit,1,0
18160,innovating,1,0
18160,ino,1,0
18160,inoga,1,0
18160,inowanei,1,0
18160,inquiry,1,0
18160,inshallah,1,0
18160,insightful,1,0
18160,insistence,1,0
18160,inspector,1,0
18160,inspo,1,0
18160,insta,1,0
18160,installment,1,0
18160,institute,1,0
18160,instructions,1,0
18160,insult,1,0
18160,insurance,1,0
18160,int,1,0
18160,intake,1,0
18160,inte,1,0
18160,integrity,1,0
18160,intense,1,0
18160,interaction,1,0
18160,interactive,1,0
18160,interchange,1,0
18160,interchangeability,1,0
18160,interconnectedness,1,0
18160,interfaces,1,0
18160,interference,1,0
18160,intermidiate,1,0
18160,internal,1,0
18160,internationale,1,0
18160,interpreter,1,0
18160,interrogators,1,0
18160,interviewees,1,0
18160,intinerary,1,0
18160,intrepid,1,0
18160,intro,1,0
18160,introduce,1,0
18160,introduction,1,0
18160,introvert,1,0
18160,introverted,1,0
18160,inuit,1,0
18160,inupō,1,0
18160,inuraa,1,0
18160,inutai,1,0
18160,inv,1,0
18160,invade,1,0
18160,invaded,1,0
18160,invalid,1,0
18160,investigates,1,0
18160,invigorating,1,0
18160,invincibles,1,0
18160,invita,1,0
18160,invited,1,0
18160,invites,1,0
18160,involved,1,0
18160,inz,1,0
18160,inā-tata-nei,1,0
18160,ināeanei,1,0
18160,ināhoki,1,0
18160,ināia-tonu-nei,1,0
18160,ināiane,1,0
18160,ināianei-,1,0
18160,ināianeips,1,0
18160,ināienei,1,0
18160,ināra,1,0
18160,ioe,1,0
18160,ioioioi,1,0
18160,ioka,1,0
18160,ion,1,0
18160,iona,1,0
18160,iorana,1,0
18160,iou,1,0
18160,ipa,1,0
18160,ipapi,1,0
18160,iphonex,1,0
18160,iphōnu,1,0
18160,ipirangi,1,0
18160,ipod,1,0
18160,ipooo,1,0
18160,ipos,1,0
18160,ipsum,1,0
18160,ipu-a-mataaho,1,0
18160,ipuipu,1,0
18160,ipuka,1,0
18160,ipukapuka,1,0
18160,ipunui,1,0
18160,ipuparahia,1,0
18160,ipuranga,1,0
18160,ipurangi-wharangi,1,0
18160,ipurani,1,0
18160,ipz,1,0
18160,iqbal,1,0
18160,ira-spot,1,0
18160,ira-tangata,1,0
18160,iraamutu,1,0
18160,irahikohiko,1,0
18160,irakau,1,0
18160,irakehu,1,0
18160,irakēhu,1,0
18160,iramutu-ngeru,1,0
18160,irapanga,1,0
18160,irapeke,1,0
18160,irapuaia,1,0
18160,iratūmoana,1,0
18160,irawaru,1,0
18160,ire,1,0
18160,iriaka,1,0
18160,irihia,1,0
18160,iriiri,1,0
18160,iriirikaupua,1,0
18160,iriiritia,1,0
18160,irimana,1,0
18160,iriminita,1,0
18160,iriranga,1,0
18160,irite,1,0
18160,iriti,1,0
18160,iritāwhiwhirangi,1,0
18160,irma,1,0
18160,irmutu,1,0
18160,iro-nga-te,1,0
18160,irongate,1,0
18160,ironicmaori,1,0
18160,irony,1,0
18160,irotoi,1,0
18160,irragation,1,0
18160,irrepressible,1,0
18160,irunga,1,0
18160,irā,1,0
18160,isaacs,1,0
18160,isaiah,1,0
18160,isehara,1,0
18160,isla,1,0
18160,islandeddie,1,0
18160,isocation,1,0
18160,isolationship,1,0
18160,issac-sharland,1,0
18160,issue,1,0
18160,issue#5,1,0
18160,issues,1,0
18160,issy,1,0
18160,ist,1,0
18160,isthisspiritofxmas,1,0
18160,ita-a-ita,1,0
18160,itaamakiq,1,0
18160,itaenehi,1,0
18160,itainehi,1,0
18160,italki,1,0
18160,itariano,1,0
18160,item,1,0
18160,items,1,0
18160,iti#tereo,1,0
18160,itibull,1,0
18160,itiki,1,0
18160,itinga,1,0
18160,itirearea,1,0
18160,itoi,1,0
18160,iud,1,0
18160,iulia,1,0
18160,ivan,1,0
18160,ivanovich,1,0
18160,ivanui,1,0
18160,ivi,1,0
18160,ivory,1,0
18160,ivs,1,0
18160,iw,1,0
18160,iwaiwa,1,0
18160,iwhanau,1,0
18160,iwi-maori,1,0
18160,iwi-tini,1,0
18160,iwihoko,1,0
18160,iwiko,1,0
18160,iwikore,1,0
18160,iwinuitonu,1,0
18160,iwipupu,1,0
18160,iwirakau,1,0
18160,iwitanga,1,0
18160,iwāea,1,0
18160,iyi,1,0
18160,izzy,1,0
18160,iāiana,1,0
18160,iāianei,1,0
18160,iāianā,1,0
18160,iākoe,1,0
18160,iātea,1,0
18160,iō,1,0
18160,j-may,1,0
18160,j19s,1,0
18160,j2,1,0
18160,j9,1,0
18160,ja,1,0
18160,jac,1,0
18160,jacaui,1,0
18160,jacinta,1,0
18160,jackal,1,0
18160,jacket,1,0
18160,jackie-lee,1,0
18160,jacky,1,0
18160,jacqs,1,0
18160,jag,1,0
18160,jahna,1,0
18160,jahnayah,1,0
18160,jai,1,0
18160,jaja,1,0
18160,jakes,1,0
18160,jamison,1,0
18160,jamming,1,0
18160,jammm,1,0
18160,jammy,1,0
18160,jana,1,0
18160,jandal,1,0
18160,janeiro,1,0
18160,janelle,1,0
18160,janepercival,1,0
18160,jansen,1,0
18160,january,1,0
18160,japan,1,0
18160,jaqulin,1,0
18160,jared,1,0
18160,jarred,1,0
18160,jax,1,0
18160,jay_hopping,1,0
18160,jayde,1,0
18160,jazz,1,0
18160,jazzercise,1,0
18160,jealous,1,0
18160,jean-marc,1,0
18160,jed,1,0
18160,jedi,1,0
18160,jeeh,1,0
18160,jeeze,1,0
18160,jeje,1,0
18160,jemaima,1,0
18160,jemma,1,0
18160,jeni,1,0
18160,jenifer,1,0
18160,jenn-may,1,0
18160,jenny-lee,1,0
18160,jershon,1,0
18160,jessa,1,0
18160,jessemae,1,0
18160,jessica-lee,1,0
18160,jessie,1,0
18160,jessikhavlasic,1,0
18160,jessio,1,0
18160,jet-set,1,0
18160,jewellery,1,0
18160,jewels,1,0
18160,jfc,1,0
18160,jibes,1,0
18160,jigsaw,1,0
18160,jillaroos,1,0
18160,jillian,1,0
18160,jiu-jitsu,1,0
18160,jk,1,0
18160,jlr,1,0
18160,jnr,1,0
18160,joan,1,0
18160,joanne,1,0
18160,jobe,1,0
18160,joburg,1,0
18160,joffrey,1,0
18160,jofra,1,0
18160,johan,1,0
18160,johanna,1,0
18160,johnnoccio,1,0
18160,johns-paki,1,0
18160,johnston,1,0
18160,johnstone,1,0
18160,johnstons,1,0
18160,joint,1,0
18160,joke,1,0
18160,joki,1,0
18160,joleen,1,0
18160,jon,1,0
18160,jonathan,1,0
18160,jonathon,1,0
18160,jonty,1,0
18160,jontyau,1,0
18160,jordy,1,0
18160,joshua,1,0
18160,josie,1,0
18160,jospephine,1,0
18160,joss,1,0
18160,journalists,1,0
18160,journos,1,0
18160,joutou,1,0
18160,joyce,1,0
18160,joyful,1,0
18160,json,1,0
18160,ju,1,0
18160,juan,1,0
18160,juddo,1,0
18160,judging,1,0
18160,judo,1,0
18160,juju,1,0
18160,jul,1,0
18160,julez,1,0
18160,julianne,1,0
18160,juliet,1,0
18160,juliette,1,0
18160,jull,1,0
18160,jumping,1,0
18160,jumpsuit,1,0
18160,juneea,1,0
18160,juneea_amohia,1,0
18160,juniors,1,0
18160,juno,1,0
18160,jurassic,1,0
18160,k#,1,0
18160,k1,1,0
18160,k2,1,0
18160,k2k,1,0
18160,ka-reo-ke,1,0
18160,ka1,1,0
18160,kaaa,1,0
18160,kaaaaao,1,0
18160,kaagen,1,0
18160,kaai,1,0
18160,kaaika,1,0
18160,kaakaahu,1,0
18160,kaakaariki,1,0
18160,kaakariki,1,0
18160,kaan,1,0
18160,kaanga,1,0
18160,kaanoa,1,0
18160,kaapeti,1,0
18160,kaapura,1,0
18160,kaarangaranga,1,0
18160,kaatara,1,0
18160,kaatia,1,0
18160,kaauta,1,0
18160,kaawau,1,0
18160,kabaddi,1,0
18160,kaeao,1,0
18160,kaemoa,1,0
18160,kaere,1,0
18160,kafafao,1,0
18160,kaffe,1,0
18160,kahakore,1,0
18160,kahakō,1,0
18160,kahaoro,1,0
18160,kahatia,1,0
18160,kahatuatini,1,0
18160,kaheto,1,0
18160,kahiahia,1,0
18160,kahikitea,1,0
18160,kahitua,1,0
18160,kahiwai,1,0
18160,kahiz,1,0
18160,kahotapu,1,0
18160,kahu-hunuhunu,1,0
18160,kahuhura-iosefa,1,0
18160,kahukiwi,1,0
18160,kahukunu,1,0
18160,kahumate,1,0
18160,kahunganu,1,0
18160,kahungatanga,1,0
18160,kahungunu-,1,0
18160,kahungunu-ki-heretaunga,1,0
18160,kahungunutanga,1,0
18160,kahupaake,1,0
18160,kahupake,1,0
18160,kahupounamu,1,0
18160,kahuraanake,1,0
18160,kahuranga,1,0
18160,kahurangi___,1,0
18160,kahuwera,1,0
18160,kai-kai-kau,1,0
18160,kai-kapua,1,0
18160,kai-karanga,1,0
18160,kai-moana,1,0
18160,kai-pakihi,1,0
18160,kai-roro,1,0
18160,kai-ruaki,1,0
18160,kai-tango,1,0
18160,kai-tuhi,1,0
18160,kai-whakaari,1,0
18160,kai-whakahaere,1,0
18160,kai4katyty,1,0
18160,kaia,1,0
18160,kaiakohoki,1,0
18160,kaiakoranga,1,0
18160,kaiao,1,0
18160,kaiapārangi,1,0
18160,kaiarihi,1,0
18160,kaiaromatawai,1,0
18160,kaiaru,1,0
18160,kaiaruaru,1,0
18160,kaiaāahi,1,0
18160,kaibosh,1,0
18160,kaihaapai,1,0
18160,kaihakapātaitai,1,0
18160,kaihana-,1,0
18160,kaihanganui,1,0
18160,kaihanu,1,0
18160,kaihao,1,0
18160,kaihapai,1,0
18160,kaihau,1,0
18160,kaihaukai,1,0
18160,kaihaututu,1,0
18160,kaihautuu,1,0
18160,kaihautūtanga,1,0
18160,kaihe,1,0
18160,kaihere,1,0
18160,kaihianga,1,0
18160,kaihiki,1,0
18160,kaihopu-whakaahua,1,0
18160,kaihorohoro,1,0
18160,kaihuawaere,1,0
18160,kaihākari,1,0
18160,kaihī,1,0
18160,kaikaha,1,0
18160,kaikaikai,1,0
18160,kaikainga,1,0
18160,kaikairau,1,0
18160,kaikaiwaiū,1,0
18160,kaikakahu,1,0
18160,kaikanohi,1,0
18160,kaikati,1,0
18160,kaikaupare,1,0
18160,kaikawekorero,1,0
18160,kaikikini,1,0
18160,kaikimihara,1,0
18160,kaikiri-mata-rau,1,0
18160,kaikiriata,1,0
18160,kaikoka,1,0
18160,kaikomako,1,0
18160,kaikoorero,1,0
18160,kaikoreroro,1,0
18160,kaikorowhiti,1,0
18160,kaikoura-kei,1,0
18160,kaikura,1,0
18160,kaikutikuti,1,0
18160,kaikā,1,0
18160,kaikōhuru,1,0
18160,kaikōmihana,1,0
18160,kaimaha,1,0
18160,kaimahimahi,1,0
18160,kaimahitoiora,1,0
18160,kaimahiwhakauiui,1,0
18160,kaimaho,1,0
18160,kaimanako,1,0
18160,kaimangatanga,1,0
18160,kaimara,1,0
18160,kaimata,1,0
18160,kaimataara,1,0
18160,kaimatakitaki,1,0
18160,kaimau,1,0
18160,kaimaumau,1,0
18160,kaimihi,1,0
18160,kaimihimihi,1,0
18160,kaimomotu,1,0
18160,kaimouou,1,0
18160,kaimātaki,1,0
18160,kaimātau,1,0
18160,kaimātirotiro,1,0
18160,kaimōhū,1,0
18160,kaina,1,0
18160,kainaroa,1,0
18160,kainga-he,1,0
18160,kaingai,1,0
18160,kaingaroa,1,0
18160,kaingatanga,1,0
18160,kaingākautanga,1,0
18160,kaingākautia,1,0
18160,kaingāngakau,1,0
18160,kaingārahu,1,0
18160,kainmahi,1,0
18160,kaio,1,0
18160,kaiohauru,1,0
18160,kaionioni,1,0
18160,kaioreore,1,0
18160,kaiorooro,1,0
18160,kaiowa,1,0
18160,kaipaaaaaaaipaaaa,1,0
18160,kaipahua,1,0
18160,kaipaipai,1,0
18160,kaipakihi,1,0
18160,kaipanui,1,0
18160,kaipaoho,1,0
18160,kaipapa,1,0
18160,kaipapaoho,1,0
18160,kaiparau,1,0
18160,kaipatuahi,1,0
18160,kaipawhera,1,0
18160,kaiperehi,1,0
18160,kaipikitia,1,0
18160,kaipiriota,1,0
18160,kaipiro,1,0
18160,kaipmu,1,0
18160,kaipo,1,0
18160,kaipoho,1,0
18160,kaipoko,1,0
18160,kaiponapona,1,0
18160,kaipooti,1,0
18160,kaiporotēhe,1,0
18160,kaipukaha,1,0
18160,kaipukapuka,1,0
18160,kaiputahi,1,0
18160,kaiputaiao,1,0
18160,kaipākehā,1,0
18160,kaipākihitanga,1,0
18160,kaipāpaho,1,0
18160,kaipō,1,0
18160,kaipōkai,1,0
18160,kaipūmau,1,0
18160,kaipūpuri,1,0
18160,kairae,1,0
18160,kairaihi,1,0
18160,kairakiraki,1,0
18160,kairakuraku,1,0
18160,kairangatira,1,0
18160,kairangitanga,1,0
18160,kairapu,1,0
18160,kairapupoaka,1,0
18160,kairaupī,1,0
18160,kairepoata,1,0
18160,kairikoata,1,0
18160,kairipioata,1,0
18160,kairiwhi,1,0
18160,kairo,1,0
18160,kairotarota,1,0
18160,kairāhui,1,0
18160,kairērere,1,0
18160,kairēti,1,0
18160,kairīki,1,0
18160,kaita,1,0
18160,kaitaataki,1,0
18160,kaitaiaki,1,0
18160,kaitakaro,1,0
18160,kaitakata,1,0
18160,kaitaku,1,0
18160,kaitanga,1,0
18160,kaitangitangi,1,0
18160,kaitangopikitia,1,0
18160,kaitaratara,1,0
18160,kaitaru,1,0
18160,kaitatakiwahine,1,0
18160,kaitatari,1,0
18160,kaitautohe,1,0
18160,kaitautokoi,1,0
18160,kaitautāwhi,1,0
18160,kaitenehi,1,0
18160,kaiterau,1,0
18160,kaiteriteri,1,0
18160,kaitiake,1,0
18160,kaitiakipukapuka,1,0
18160,kaitihou,1,0
18160,kaitimata,1,0
18160,kaitirotiro,1,0
18160,kaititia,1,0
18160,kaititotito,1,0
18160,kaitokomauri,1,0
18160,kaitokoture,1,0
18160,kaitorangapu,1,0
18160,kaitorete,1,0
18160,kaitoroi,1,0
18160,kaitoutou,1,0
18160,kaituhirangi,1,0
18160,kaituiti,1,0
18160,kaituki,1,0
18160,kaitukino,1,0
18160,kaitukumahi,1,0
18160,kaitukumatauranga,1,0
18160,kaitukupātai,1,0
18160,kaitukuwaiata,1,0
18160,kaituna,1,0
18160,kaitupeka,1,0
18160,kaitutaki,1,0
18160,kaitutku,1,0
18160,kaitākoro,1,0
18160,kaitārae,1,0
18160,kaitātari,1,0
18160,kaitātea,1,0
18160,kaitāuteute,1,0
18160,kaitōrangapu,1,0
18160,kaitōrangpū,1,0
18160,kaitūhono,1,0
18160,kaitūruki,1,0
18160,kaitūtae,1,0
18160,kaitūtohe,1,0
18160,kaitūwiti,1,0
18160,kaiunu,1,0
18160,kaiutu,1,0
18160,kaiwahakataki,1,0
18160,kaiwaihanga,1,0
18160,kaiwetereo,1,0
18160,kaiwewete,1,0
18160,kaiwhahaere,1,0
18160,kaiwhaharuruhau,1,0
18160,kaiwhaiki,1,0
18160,kaiwhaikōrero,1,0
18160,kaiwhaipānga,1,0
18160,kaiwhaka-orite,1,0
18160,kaiwhakaara,1,0
18160,kaiwhakaawe,1,0
18160,kaiwhakaehanake,1,0
18160,kaiwhakaere,1,0
18160,kaiwhakahanga,1,0
18160,kaiwhakahere,1,0
18160,kaiwhakahiato,1,0
18160,kaiwhakahī,1,0
18160,kaiwhakaihu,1,0
18160,kaiwhakaihuwaka,1,0
18160,kaiwhakakomama,1,0
18160,kaiwhakamomoka,1,0
18160,kaiwhakamāorikua,1,0
18160,kaiwhakamōhio,1,0
18160,kaiwhakapāho,1,0
